NPD_WELL_BORE_NAME,DATEPRD,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,ON_STREAM_HRS,WATER_CUT,GOR,OIL_PER_HR,KMeans_Cluster,Ward_Cluster
15/9-F-1 C,2015-10,4085.8,631372.5599999999,13538.71,367.79986,0.7681751152230616,154.52850359782659,11.108758986477048,0,0
15/9-F-1 C,2015-11,3332.05,508384.43,11682.31,301.25833,0.7780757887782096,152.5740700169565,11.060441050708873,0,0
15/9-F-1 C,2015-12,2949.42,454911.3,6231.55,197.65833,0.6787463634016885,154.2375450088492,14.92180977143741,0,0
15/9-F-1 C,2016-01,2981.44,471675.96,14036.28,387.68334,0.8248037927524956,158.20407588279488,7.690400108500923,0,0
15/9-F-1 C,2016-02,4718.03,742339.77,15945.73,484.48332,0.7716761131565602,157.34104488525932,9.738271278358974,0,0
15/9-F-1 C,2016-03,2917.5,476830.19,13410.89,356.75833,0.8213234740228522,163.43794001713795,8.177804846210599,0,0
15/9-F-1 C,2016-04,1671.69,274213.17,4441.13,140.82499,0.7265272002120134,164.03350501588213,11.870691416345919,0,0
15/9-F-11,2013-07,3923.08,590504.52,0.0,112.91514,0.0,150.52064194459456,34.743613655352156,0,0
15/9-F-11,2013-08,25496.07,3871942.31,520.01,586.71667,0.019988022792057837,151.86427986744624,43.45550638607217,0,0
15/9-F-11,2013-09,23775.08,3661574.0,1573.61,538.91667,0.06207855317178125,154.00890344007254,44.11643083892729,0,0
15/9-F-11,2013-10,34114.5,5272724.29,1926.53,678.49991,0.0534537997387977,154.55962391358514,50.27929922643615,0,0
15/9-F-11,2013-11,35386.35,5413486.14,3791.2200000000003,712.0,0.0967701672155777,152.98232623596385,49.6999297752809,0,0
15/9-F-11,2013-12,33405.75,5190658.82,4963.26,662.08335,0.12935595679951084,155.3821967775009,50.45550533780981,0,0
15/9-F-11,2014-01,34552.37,5193353.22,4343.49,668.08333,0.11166972526124888,150.30382054834442,51.71865312071176,0,0
15/9-F-11,2014-02,28189.97,4255282.68,2841.37,562.66666,0.09156452799009002,150.95023797471225,50.10065817654809,0,0
15/9-F-11,2014-03,33290.79,5039849.75,3692.22,655.49999,0.0998355731456147,151.38870991045872,50.78686576333891,0,0
15/9-F-11,2014-04,35428.73,5301958.8,4124.45,691.51685,0.10427606579294003,149.65139309255508,51.233357509654326,0,0
15/9-F-11,2014-05,34831.88,4902619.28,5017.47,731.5,0.1259109621612398,140.75092357920389,47.61706083390293,0,0
15/9-F-11,2014-06,33898.64,4990684.5200000005,6083.59,709.33333,0.1521573459009165,147.22373876946097,47.78943631479998,0,0
15/9-F-11,2014-07,33760.33,5035917.29,6800.85,742.66667,0.16766893862555282,149.16670808608802,45.458253835465655,0,0
15/9-F-11,2014-08,26037.54,4033770.42,6076.52,599.11669,0.18921681033167403,154.92133358220477,43.45988091234781,0,0
15/9-F-11,2014-09,33221.64,5220328.68,8349.05,690.66667,0.2008398224806949,157.1363930257507,48.100829883683254,0,0
15/9-F-11,2014-10,33851.72,5237208.3,10287.9,745.0,0.2330763155641122,154.71025696774046,45.43855033557047,0,0
